label,garden,bed,taxon,HvA,population,genotype,longitude,latitude,herbivory_2019,flowers_2019,fruits_2019,biomass_2019,survival_2020,length,width,length_width_ratio,area,chlorophyll,specific_leaf_area,leaf_traits_pc1,leaf_traits_pc2,leaf_traits_pc3,geographic_distance,genetic_distance,environmental_distance
479,2-Deamii-JC,2,amoena,away,1724,1724_17,-86.80475,36.85496,1,16,28,1221.4,0,5.668,0.692,8.191,3.361,53.9,144.063,-0.38355949,0.468594582,0.63706156,68760.70372,0.53767,0.542133123
495,2-Deamii-JC,3,amoena,away,1724,1724_06,-86.80475,36.85496,1,54,7,1993,1,5.143,0.799,6.437,3.277,52.9,212.516,-0.841955676,0.108003015,-0.556866498,68760.70372,0.53767,0.542133123
516,2-Deamii-JC,3,amoena,away,1724,1724_16,-86.80475,36.85496,1,30,18,2346,0,6.71,0.799,8.398,4.247,54.1,132.264,-0.223067076,1.588637532,0.393046943,68760.70372,0.53767,0.542133123
535,2-Deamii-JC,3,amoena,away,1724,1724_15,-86.80475,36.85496,0,20,9,1261,0,4.613,0.704,6.553,2.578,56.7,191.673,-1.171222741,-0.429354496,0.354604864,68760.70372,0.53767,0.542133123
550,2-Deamii-JC,3,amoena,away,1724,1724_04,-86.80475,36.85496,1,113,61,5816,0,5.183,0.694,7.468,3.079,46.2,167.976,-0.026271446,-0.21362205,-0.220878026,68760.70372,0.53767,0.542133123
563,2-Deamii-JC,4,amoena,away,1724,1724_05,-86.80475,36.85496,1,102,91,8473,1,6.856,0.78,8.79,4.576,47.9,243.663,0.572309862,0.935717149,-1.535476378,68760.70372,0.53767,0.542133123
574,2-Deamii-JC,4,amoena,away,1724,1724_07,-86.80475,36.85496,1,7,8,492,1,5.103,0.795,6.419,3.232,46.3,165.999,-0.400357238,0.111547865,-0.453068962,68760.70372,0.53767,0.542133123
604,2-Deamii-JC,4,amoena,away,1724,1724_13,-86.80475,36.85496,1,11,8,3978,1,5.952,0.896,6.643,4.541,43.6,192.824,0.048059532,1.13744031,-1.509533603,68760.70372,0.53767,0.542133123
619,2-Deamii-JC,4,amoena,away,1724,1724_18,-86.80475,36.85496,1,3,10,1820,0,3.884,0.493,7.878,1.713,53.3,242.635,-0.515182672,-2.039161742,0.100893016,68760.70372,0.53767,0.542133123
371,2-Deamii-JC,1,amoena,away,1726,1726_04,-88.03654,35.91927,0,47,42,4168,0,4.838,0.755,6.408,2.867,52.7,205.667,-0.877468831,-0.29300388,-0.302203357,145600.5,0.57847,2.98808599
375,2-Deamii-JC,1,amoena,away,1726,1726_08,-88.03654,35.91927,1,6,18,1262,1,4.462,0.821,5.435,2.862,50,225.888,-1.021794797,-0.436247667,-0.925749834,145600.5,0.57847,2.98808599
381,2-Deamii-JC,1,amoena,away,1726,1726_10,-88.03654,35.91927,1,63,58,2818.4,0,5.823,0.641,9.084,3.313,52,202.382,0.102802272,-0.05060003,-0.10932545,145600.5,0.57847,2.98808599
397,2-Deamii-JC,1,amoena,away,1726,1726_19,-88.03654,35.91927,1,11,25,1042.28,1,4.451,1.026,4.338,3.777,51.9,100.532,-1.815063062,1.425142449,0.16729577,145600.4998,0.57847,2.98808599
438,2-Deamii-JC,2,amoena,away,1726,1726_12,-88.03654,35.91927,1,21,38,2211.4,0,5.038,0.835,6.034,3.181,50.8,175.649,-0.900030087,0.247500102,-0.305455986,145600.4998,0.57847,2.98808599
447,2-Deamii-JC,2,amoena,away,1726,1726_03,-88.03654,35.91927,1,8,25,1258,0,6.724,0.751,8.953,3.887,53.7,164.216,-0.014872086,1.043572296,0.158028949,145600.4998,0.57847,2.98808599
459,2-Deamii-JC,2,amoena,away,1726,1726_21,-88.03654,35.91927,1,60,40,4521,0,4.936,0.976,5.057,4.062,44.1,158.178,-0.762473483,1.00522944,-1.118372679,145600.4998,0.57847,2.98808599
482,2-Deamii-JC,2,amoena,away,1726,1726_05,-88.03654,35.91927,1,16,21,1889,0,5.554,0.718,7.735,3.302,51.9,195.269,-0.320207252,0.096582412,-0.219462196,145600.4998,0.57847,2.98808599
486,2-Deamii-JC,3,amoena,away,1726,1726_15,-88.03654,35.91927,0,15,8,1660,0,4.718,0.709,6.654,2.445,56.3,138.527,-1.192943207,-0.187811979,1.030664199,145600.4998,0.57847,2.98808599
525,2-Deamii-JC,3,amoena,away,1726,1726_13,-88.03654,35.91927,0,29,47,6120,1,4.746,0.875,5.424,3.239,55.5,145.573,-1.543830674,0.648902717,0.325349215,145600.4998,0.57847,2.98808599
533,2-Deamii-JC,3,amoena,away,1726,1726_01,-88.03654,35.91927,1,114,10,5157,0,5.086,0.671,7.58,2.792,50.2,203.055,-0.289129728,-0.547580178,-0.240754215,145600.4998,0.57847,2.98808599
540,2-Deamii-JC,3,amoena,away,1726,1726_07,-88.03654,35.91927,1,7,15,1929,0,6.341,0.981,6.464,5.149,54.5,134.544,-0.896222678,2.519795079,-0.246713673,145600.4998,0.57847,2.98808599
572,2-Deamii-JC,4,amoena,away,1726,1726_09,-88.03654,35.91927,1,1,17,1369,0,4.232,0.827,5.117,2.642,45.2,362.912,-0.624126384,-1.580868797,-3.006973821,145600.4998,0.57847,2.98808599
620,2-Deamii-JC,4,amoena,away,1726,1726_14,-88.03654,35.91927,1,30,32,2557,0,3.873,0.899,4.308,2.646,60.1,158.348,-2.400103074,0.205832949,0.576978282,145600.4998,0.57847,2.98808599
623,2-Deamii-JC,4,amoena,away,1726,1726_02,-88.03654,35.91927,1,15,9,3066,0,6.063,1.002,6.051,4.882,52.6,185.698,-0.896541791,1.967298667,-1.030578142,145600.4998,0.57847,2.98808599
630,2-Deamii-JC,4,amoena,away,1726,1726_11,-88.03654,35.91927,1,3,6,1492,1,4.138,0.903,4.583,2.875,56.1,244.058,-1.853173402,-0.213964419,-0.875679021,145600.4998,0.57847,2.98808599
370,2-Deamii-JC,1,amoena,away,1727,1727_10,-87.00008,36.23154,1,4,42,1712.96,1,3.826,0.694,5.513,2.221,53.3,186.482,-1.290977068,-0.935507479,0.224069312,110978.382,0.54881,2.770383134
380,2-Deamii-JC,1,amoena,away,1727,1727_16,-87.00008,36.23154,1,25,5,1456,0,3.385,0.569,5.949,1.698,58.5,107.536,-1.646230191,-1.016229516,2.004881204,110978.382,0.54881,2.770383134
385,2-Deamii-JC,1,amoena,away,1727,1727_21,-87.00008,36.23154,1,0,0,-231,1,3.491,0.818,4.268,2.173,63.6,210.562,-2.59507178,-0.556506028,0.445089988,110978.382,0.54881,2.770383134
389,2-Deamii-JC,1,amoena,away,1727,1727_02,-87.00008,36.23154,1,30,11,4300.96,0,3.648,0.876,4.164,2.507,57.7,145.587,-2.277942349,0.009821278,0.62576959,110978.3824,0.54881,2.770383134
399,2-Deamii-JC,1,amoena,away,1727,1727_07,-87.00008,36.23154,1,67,95,6284.76,1,3.369,0.815,4.134,2.309,57.8,154.139,-2.244982021,-0.361731745,0.682809139,110978.3824,0.54881,2.770383134
407,2-Deamii-JC,2,amoena,away,1727,1727_18,-87.00008,36.23154,0,29,25,5116.96,0,4.654,0.634,7.341,2.467,50.6,76.283,-0.589745681,-0.179956657,1.543522333,110978.3824,0.54881,2.770383134
416,2-Deamii-JC,2,amoena,away,1727,1727_03,-87.00008,36.23154,1,0,0,105,0,3.516,0.795,4.423,2.203,63.2,186.379,-2.512320266,-0.454104257,0.762335366,110978.3824,0.54881,2.770383134
432,2-Deamii-JC,2,amoena,away,1727,1727_04,-87.00008,36.23154,1,33,18,1825.28,1,3.154,0.821,3.842,2.007,57.3,135.061,-2.379746467,-0.499567665,0.941861209,110978.3824,0.54881,2.770383134
449,2-Deamii-JC,2,amoena,away,1727,1727_15,-87.00008,36.23154,1,55,48,5871.24,0,3.471,0.677,5.127,1.801,55.9,164.325,-1.683861338,-1.109738431,0.827528173,110978.3824,0.54881,2.770383134
476,2-Deamii-JC,2,amoena,away,1727,1727_13,-87.00008,36.23154,1,9,15,1881,0,3.861,1.111,3.475,3.298,52.2,141.363,-2.314566994,0.942543113,-0.395330985,110978.3824,0.54881,2.770383134
500,2-Deamii-JC,3,amoena,away,1727,1727_17,-87.00008,36.23154,1,13,8,1521,0,2.796,0.615,4.546,1.361,58.9,225.705,-2.018272097,-1.938499181,0.47448767,110978.3824,0.54881,2.770383134
504,2-Deamii-JC,3,amoena,away,1727,1727_09,-87.00008,36.23154,1,30,41,1814,0,6.353,0.988,6.43,4.807,57.9,188.584,-1.151034604,2.10695016,-0.599558063,110978.3824,0.54881,2.770383134
509,2-Deamii-JC,3,amoena,away,1727,1727_20,-87.00008,36.23154,1,0,0,124,1,3.077,0.718,4.286,1.631,58.6,240.206,-2.128609459,-1.566958395,0.002438991,110978.3824,0.54881,2.770383134
522,2-Deamii-JC,3,amoena,away,1727,1727_01,-87.00008,36.23154,1,11,2,554,0,3.029,0.592,5.117,1.406,55.1,184.514,-1.580828206,-1.79816124,0.761675473,110978.3824,0.54881,2.770383134
527,2-Deamii-JC,3,amoena,away,1727,1727_11,-87.00008,36.23154,1,0,5,950,1,4.033,0.592,6.813,2.035,61.6,183.499,-1.507309388,-0.947805547,1.185365562,110978.3824,0.54881,2.770383134
588,2-Deamii-JC,4,amoena,away,1727,1727_12,-87.00008,36.23154,1,41,26,3122,1,4.728,1.104,4.283,4.053,53.6,136.695,-1.970774212,1.684692525,-0.375218908,110978.3824,0.54881,2.770383134
599,2-Deamii-JC,4,amoena,away,1727,1727_08,-87.00008,36.23154,1,66,47,9123,1,3.898,0.751,5.19,2.334,54.8,124.48,-1.619968533,-0.305271853,0.984108714,110978.3824,0.54881,2.770383134
613,2-Deamii-JC,4,amoena,away,1727,1727_23,-87.00008,36.23154,1,138,33,13327,0,4.529,0.776,5.836,2.999,56.5,211.495,-1.354160898,-0.128140444,-0.181327898,110978.3824,0.54881,2.770383134
637,2-Deamii-JC,4,amoena,away,1727,1727_14,-87.00008,36.23154,1,19,0,858,0,3.769,0.535,7.045,1.736,63.4,200.926,-1.578857416,-1.370196247,1.290216424,110978.382,0.54881,2.770383134
348,2-Deamii-JC,1,amoena,away,1733,1733_20,-84.39869,36.70741,1,26,36,3052.12,0,5.767,0.822,7.016,3.796,56.8,161.189,-0.945264854,1.065773724,0.246700036,278959.986,0.54028,2.322279123
393,2-Deamii-JC,1,amoena,away,1733,1733_03,-84.39869,36.70741,1,29,39,4111.56,0,3.283,0.745,4.407,1.811,50.9,205.562,-1.54137496,-1.400244428,-0.236504529,278959.9861,0.54028,2.322279123
414,2-Deamii-JC,2,amoena,away,1733,1733_04,-84.39869,36.70741,1,16,42,3418.12,0,4.827,0.751,6.427,2.975,47.7,211.744,-0.460992599,-0.435475554,-0.783261119,278959.9861,0.54028,2.322279123
470,2-Deamii-JC,2,amoena,away,1733,1733_15,-84.39869,36.70741,1,12,34,692.24,0,4.259,0.709,6.007,2.421,59.6,247.799,-1.524780553,-0.827115722,-0.12989865,278959.9861,0.54028,2.322279123
488,2-Deamii-JC,3,amoena,away,1733,1733_10,-84.39869,36.70741,0,3,0,497,1,5.647,0.618,9.138,2.569,53.3,242.13,-0.032842795,-0.824335142,-0.280439834,278959.9861,0.54028,2.322279123
558,2-Deamii-JC,3,amoena,away,1733,1733_16,-84.39869,36.70741,1,6,0,622,0,4.592,0.692,6.636,2.651,48.8,242.322,-0.455345246,-0.973457383,-0.890598858,278959.9861,0.54028,2.322279123
570,2-Deamii-JC,4,amoena,away,1733,1733_02,-84.39869,36.70741,1,0,0,17,0,5.645,0.641,8.807,2.881,55.3,254.73,-0.226500732,-0.571545221,-0.423317577,278959.9861,0.54028,2.322279123
576,2-Deamii-JC,4,amoena,away,1733,1733_11,-84.39869,36.70741,1,69,17,4855,1,5.392,0.624,8.641,2.929,52.5,219.895,-0.101718014,-0.519273753,-0.184076359,278959.9861,0.54028,2.322279123
592,2-Deamii-JC,4,amoena,away,1733,1733_09,-84.39869,36.70741,1,13,18,3623,0,5.594,0.718,7.791,3.586,57.8,199.889,-0.716424262,0.465727482,0.103622638,278959.9861,0.54028,2.322279123
339,2-Deamii-JC,1,amoena,away,1729_amo,1729_62,-88.0375,35.92486,1,34,17,1706.68,0,5.669,0.898,6.313,4.173,54.4,140.552,-1.025907112,1.506511462,0.061963388,145042.89,0.58467,2.98808599
345,2-Deamii-JC,1,amoena,away,1729_amo,1729_54,-88.0375,35.92486,1,13,16,778,0,4.693,0.667,7.036,2.776,54.1,158.992,-0.819026813,-0.258789725,0.607062966,145042.89,0.58467,2.98808599
354,2-Deamii-JC,1,amoena,away,1729_amo,1729_48,-88.0375,35.92486,1,46,33,6494.08,0,3.615,0.748,4.833,2.081,55.6,177.408,-1.765424332,-0.822221873,0.426419117,145042.89,0.58467,2.98808599
362,2-Deamii-JC,1,amoena,away,1729_amo,1729_66,-88.0375,35.92486,1,27,7,1505,0,4.425,0.822,5.383,2.958,53,153.106,-1.352702328,0.149484415,0.202532594,145042.89,0.58467,2.98808599
413,2-Deamii-JC,2,amoena,away,1729_amo,1729_45,-88.0375,35.92486,1,0,0,90,0,4.422,0.805,5.493,2.798,55.7,163.435,-1.517376217,0.034422735,0.354594326,145042.8897,0.58467,2.98808599
415,2-Deamii-JC,2,amoena,away,1729_amo,1729_64,-88.0375,35.92486,1,5,6,517.52,0,5.001,0.897,5.575,3.982,46.1,119.544,-0.714036307,1.083455598,-0.288929983,145042.8897,0.58467,2.98808599
418,2-Deamii-JC,2,amoena,away,1729_amo,1729_61,-88.0375,35.92486,1,19,9,889,0,4.239,0.771,5.498,2.435,54.4,232.347,-1.35019022,-0.768427051,-0.468383988,145042.8897,0.58467,2.98808599
480,2-Deamii-JC,2,amoena,away,1729_amo,1729_58,-88.0375,35.92486,1,29,43,1448.24,0,5.201,0.822,6.327,3.734,40.1,200.322,0.141229732,0.11792883,-1.547664809,145042.8897,0.58467,2.98808599
487,2-Deamii-JC,3,amoena,away,1729_amo,1729_63,-88.0375,35.92486,0,36,31,3324,1,4.259,0.941,4.526,3.226,59.2,175.996,-2.19304628,0.632387647,0.068294706,145042.8897,0.58467,2.98808599
518,2-Deamii-JC,3,amoena,away,1729_amo,1729_65,-88.0375,35.92486,1,33,8,1260,0,4.283,0.821,5.217,2.787,52.3,164.716,-1.36441912,-0.087719529,0.039560376,145042.8897,0.58467,2.98808599
543,2-Deamii-JC,3,amoena,away,1729_amo,1729_56,-88.0375,35.92486,1,20,17,1144,0,5.778,0.881,6.558,4.24,45.3,250.591,-0.074605591,0.586003028,-2.014063151,145042.8897,0.58467,2.98808599
548,2-Deamii-JC,3,amoena,away,1729_amo,1729_53,-88.0375,35.92486,1,0,0,199,0,4.118,0.745,5.528,2.431,49.9,153.279,-1.074113669,-0.541774607,0.241727104,145042.8897,0.58467,2.98808599
590,2-Deamii-JC,4,amoena,away,1729_amo,1729_59,-88.0375,35.92486,1,72,59,7309,1,3.104,0.771,4.026,1.927,52.6,178.591,-1.849481289,-1.086833402,0.144490236,145042.8897,0.58467,2.98808599
616,2-Deamii-JC,4,amoena,away,1729_amo,1729_49,-88.0375,35.92486,1,43,28,5626,0,5.564,0.795,6.999,3.519,55.7,198.142,-0.847153749,0.5256099,-0.189576162,145042.8897,0.58467,2.98808599
618,2-Deamii-JC,4,amoena,away,1729_amo,1729_57,-88.0375,35.92486,1,14,5,971,0,4.543,0.704,6.453,2.565,56,142.659,-1.212875562,-0.188906592,0.924067666,145042.8897,0.58467,2.98808599
338,2-Deamii-JC,1,deamii,home,1719,1719_20,-87.52286,37.18501,1,8,16,625.28,0,5.262,0.891,5.906,3.499,56.6,168.871,-1.396231377,0.864825542,0.038731715,5200.245,0.093998,1.083696039
349,2-Deamii-JC,1,deamii,home,1719,1719_06,-87.52286,37.18501,0,3,14,1735.24,1,3.898,0.97,4.019,3.087,55.5,201.107,-2.12416163,0.25807387,-0.573556417,5200.245,0.093998,1.083696039
352,2-Deamii-JC,1,deamii,home,1719,1719_08,-87.52286,37.18501,1,17,37,2120.6,1,4.601,0.703,6.545,2.754,56.1,164.614,-1.138755074,-0.17810742,0.609124323,5200.245,0.093998,1.083696039
367,2-Deamii-JC,1,deamii,home,1719,1719_20,-87.52286,37.18501,1,25,44,1223.44,1,5.262,0.891,5.906,3.499,56.6,168.871,-1.396231377,0.864825542,0.038731715,5200.245,0.093998,1.083696039
390,2-Deamii-JC,1,deamii,home,1719,1719_01,-87.52286,37.18501,1,48,63,2039,0,5.057,0.718,7.043,2.797,51.2,219.717,-0.52696783,-0.509665826,-0.484525322,5200.24455,0.093998,1.083696039
401,2-Deamii-JC,1,deamii,home,1719,1719_11,-87.52286,37.18501,1,2,1,291,0,3.676,0.921,3.991,2.602,52.2,161.214,-1.936240611,-0.097506622,-0.107572791,5200.24455,0.093998,1.083696039
437,2-Deamii-JC,2,deamii,home,1719,1719_19,-87.52286,37.18501,1,15,34,2621.56,0,4.111,0.854,4.814,2.918,58.8,114.207,-2.088206696,0.551706416,1.071401303,5200.24455,0.093998,1.083696039
450,2-Deamii-JC,2,deamii,home,1719,1719_04,-87.52286,37.18501,1,23,73,3483,0,5.149,0.872,5.905,3.576,52.9,247.989,-0.989614397,0.263341345,-1.238971885,5200.24455,0.093998,1.083696039
453,2-Deamii-JC,2,deamii,home,1719,1719_01,-87.52286,37.18501,1,16,14,1667.28,1,5.057,0.718,7.043,2.797,51.2,219.717,-0.52696783,-0.509665826,-0.484525322,5200.24455,0.093998,1.083696039
460,2-Deamii-JC,2,deamii,home,1719,1719_13,-87.52286,37.18501,1,1,8,314.96,1,4.553,0.957,4.758,3.289,54.3,194.156,-1.707044636,0.499533708,-0.573539982,5200.24455,0.093998,1.083696039
478,2-Deamii-JC,2,deamii,home,1719,1719_13,-87.52286,37.18501,1,12,31,913.12,0,4.553,0.957,4.758,3.289,54.3,194.156,-1.707044636,0.499533708,-0.573539982,5200.24455,0.093998,1.083696039
493,2-Deamii-JC,3,deamii,home,1719,1719_06,-87.52286,37.18501,1,12,21,428,0,3.898,0.97,4.019,3.087,55.5,201.107,-2.12416163,0.25807387,-0.573556417,5200.24455,0.093998,1.083696039
496,2-Deamii-JC,3,deamii,home,1719,1719_16,-87.52286,37.18501,1,0,0,123,0,5.378,0.947,5.679,4.032,53.4,172.529,-1.198855219,1.24021126,-0.500631428,5200.24455,0.093998,1.083696039
517,2-Deamii-JC,3,deamii,home,1719,1719_16,-87.52286,37.18501,1,9,17,395,0,5.378,0.947,5.679,4.032,53.4,172.529,-1.198855219,1.24021126,-0.500631428,5200.24455,0.093998,1.083696039
526,2-Deamii-JC,3,deamii,home,1719,1719_11,-87.52286,37.18501,1,0,0,138,0,3.676,0.921,3.991,2.602,52.2,161.214,-1.936240611,-0.097506622,-0.107572791,5200.24455,0.093998,1.083696039
529,2-Deamii-JC,3,deamii,home,1719,1719_19,-87.52286,37.18501,1,10,12,560,0,4.111,0.854,4.814,2.918,58.8,114.207,-2.088206696,0.551706416,1.071401303,5200.24455,0.093998,1.083696039
547,2-Deamii-JC,3,deamii,home,1719,1719_04,-87.52286,37.18501,0,20,12,9268,0,5.149,0.872,5.905,3.576,52.9,247.989,-0.989614397,0.263341345,-1.238971885,5200.24455,0.093998,1.083696039
585,2-Deamii-JC,4,deamii,home,1719,1719_08,-87.52286,37.18501,1,26,112,7184,0,4.601,0.703,6.545,2.754,56.1,164.614,-1.138755074,-0.17810742,0.609124323,5200.24455,0.093998,1.083696039
615,2-Deamii-JC,4,deamii,home,1719,1719_18,-87.52286,37.18501,1,16,16,1474,0,4.68,0.669,6.996,2.621,51.2,284.273,-0.469630969,-1.191628109,-1.176260608,5200.24455,0.093998,1.083696039
622,2-Deamii-JC,4,deamii,home,1719,1719_12,-87.52286,37.18501,1,6,10,1046,0,6.219,0.89,6.988,4.641,50.5,190.361,-0.343640616,1.492061055,-0.948571054,5200.24455,0.093998,1.083696039
624,2-Deamii-JC,4,deamii,home,1719,1719_12,-87.52286,37.18501,1,22,41,2639,0,6.219,0.89,6.988,4.641,50.5,190.361,-0.343640616,1.492061055,-0.948571054,5200.24455,0.093998,1.083696039
636,2-Deamii-JC,4,deamii,home,1719,1719_18,-87.52286,37.18501,1,51,84,3677,1,4.68,0.669,6.996,2.621,51.2,284.273,-0.469630969,-1.191628109,-1.176260608,5200.245,0.093998,1.083696039
340,2-Deamii-JC,1,deamii,home,1720,1720_06,-87.48447,37.14971,1,6,8,761.36,0,4.529,0.533,8.497,1.965,52,174.667,-0.29842535,-1.295232406,0.757694284,0,0,0
357,2-Deamii-JC,1,deamii,home,1720,1720_17,-87.48447,37.14971,1,40,36,2926.72,0,3.933,0.852,4.616,2.629,50.1,262.637,-1.335353202,-0.843867516,-1.417074584,0,0,0
360,2-Deamii-JC,1,deamii,home,1720,1720_19,-87.48447,37.14971,1,2,8,505.96,0,3.983,0.718,5.547,2.044,54.8,146.734,-1.485066282,-0.685179639,0.8499556,0,0,0
363,2-Deamii-JC,1,deamii,home,1720,1720_07,-87.48447,37.14971,1,12,18,1106.56,0,4.725,0.701,6.74,2.969,49.9,156.758,-0.577633338,-0.175627372,0.189950387,0,0,0
366,2-Deamii-JC,1,deamii,home,1720,1720_03,-87.48447,37.14971,1,14,16,978.36,1,5.208,0.703,7.408,2.951,51,175.446,-0.425195848,-0.156556944,0.066824845,0,0,0
374,2-Deamii-JC,1,deamii,home,1720,1720_03,-87.48447,37.14971,1,8,17,767.08,1,5.208,0.703,7.408,2.951,51,175.446,-0.425195848,-0.156556944,0.066824845,0,0,0
384,2-Deamii-JC,1,deamii,home,1720,1720_17,-87.48447,37.14971,1,5,35,571.16,0,3.933,0.852,4.616,2.629,50.1,262.637,-1.335353202,-0.843867516,-1.417074584,0,0,0
404,2-Deamii-JC,2,deamii,home,1720,1720_01,-87.48447,37.14971,1,0,0,-57,0,7.155,0.752,9.515,4.14,49.7,214.286,0.580038228,0.875889566,-0.829033661,0,0,0
409,2-Deamii-JC,2,deamii,home,1720,1720_10,-87.48447,37.14971,1,16,18,954,0,4.974,0.744,6.685,2.836,59.9,103.845,-1.468447634,0.527850816,1.586843938,0,0,0
417,2-Deamii-JC,2,deamii,home,1720,1720_16,-87.48447,37.14971,1,23,15,933,0,4.526,1.001,4.521,3.495,57.3,274.548,-1.948279622,0.359116232,-1.50896393,0,0,0
425,2-Deamii-JC,2,deamii,home,1720,1504_BG15,-87.48447,37.14971,1,12,27,1363.12,1,3.273,0.9,3.637,2.325,55.5,150.974,-2.350652082,-0.241263666,0.369358297,6418.43074,0,0
430,2-Deamii-JC,2,deamii,home,1720,1505_BG16,-87.48447,37.14971,1,11,19,1348.24,1,4.418,0.946,4.67,3.368,51.4,105.912,-1.608346728,0.919516939,0.322972072,87.59184,0,0
